X,Y,OBJECTID,COLS_KEY,LSN,POI_NAME,POI_TYPE,POI_SOURCE,PRIMARY_USE,ALT_GEOM,PHONE_NUM,GLOBALID,WEBSITE,OB_GYN,PEDIATRICS,PRIMARY_CARE,SUTQ_RATING,SNAP,WIC
1846751.3438763,725529.360157475,20415790,1235051,1001 PARKVIEW BLVD UNIT 330,ESCO Technologies,Retail - Commercial/Retail,,Y,Y,6144421800,{43E86B37-A255-4E6B-9BF7-174677FF7445},,,,,,,
1842729.36209089,733115.361717731,20415791,,2236 MOCK RD,FCI Plaza,Retail - Shopping Center-Neighborhood,,Y,N,,{02DB94AC-FD66-444B-B236-343C41294C15},,,,,,,
1803640.19715914,770305.085566476,20415792,649972,7250 SAWMILL RD,Germain Ford,Retail - Commercial/Retail,,Y,Y,,{980274F1-2A15-4591-9373-AA35AF761B58},,,,,,,
1804559.1684183,764750.769247308,20415793,769143,3662   W DUBLIN-GRANVILLE RD,Great Clips,Retail - Services,,Y,Y,,{C8093C02-365B-4763-B6FD-2D7F96599161},,,,,,,
1806162.06580305,708416.472467303,20415794,986978,3008 SULLIVANT AVE,Metro PCS,Retail - Commercial/Retail,,Y,Y,6142394000,{6426F143-8FF7-414F-A480-F9366E46DCD3},,,,,,,
1856980.29093805,698494.349923149,20415795,564600,3712 REFUGEE RD,Metro PCS ,Retail - Commercial/Retail,,Y,Y,,{0F2B7C82-790F-4D52-81C1-36F8015DFFA3},,,,,,,
1803798.73654023,712265.009717733,20415796,810225,3263 W BROAD ST,Midas,Retail - Services,,Y,Y,,{C26CEEB0-E06E-4189-8130-F605E17BEECE},,,,,,,
1837649.42441614,713467.543401897,20415797,401567,1214 E MAIN ST,My Used-Your New ,Retail - Commercial/Retail,,Y,Y,,{FBDC1313-ACB9-492C-AAAA-D765689935B4},,,,,,,
1824478.47044314,777755.328539982,20415798,1239708,22 DILLMONT DR,Nails 4You,Retail - Services,,Y,Y,,{385FAD97-F82E-4E6B-BE30-371E1BD80F77},,,,,,,
1824498.35623014,714568.377814397,20415799,549901,500 W BROAD ST,National Office Warehouse,Retail - Commercial/Retail,,Y,Y,,{E215B57D-E23F-45AF-A212-1FE4F697E854},,,,,,,
1851833.31369922,709477.353547648,20415800,428511,3020 E LIVINGSTON AVE,New Bottle Cap Beverage,Retail - Commercial/Retail,,Y,Y,,{C4AA2461-708D-49EC-A4B2-257782BE7299},,,,,,,
1830717.46551105,778830.329670817,20415801,1173465,8489 SANCUS BLVD,Palm Beach Tan,Retail - Services,,Y,Y,,{E2FC60B2-B0C9-4297-A22E-7E7C70ACF87B},,,,,,,
1824397.47060513,777755.328539982,20415802,1239705,10 DILLMONT DR,Saigon Bagueette & Coffee,Retail - Services,,Y,Y,,{661D97DA-2646-496D-B503-A0D6781F8E72},,,,,,,
1803493.92645431,761962.280401722,20415803,1086184,6010 SAWMILL RD,Petsmart,Retail - Commercial/Retail,,Y,Y,,{62BA789E-B55E-40F2-956D-C69D3856E099},,,,,,,
1836176.09271714,730925.429417804,20415804,176166,1937 CLEVELAND AVE,Pink Panther Hair Design,Retail - Services,,Y,Y,,{EDD8035F-0473-40FE-89FE-7858D485D3DF},,,,,,,
1804745.61686431,764740.994660556,20415805,974089,3650   W DUBLIN-GRANVILLE RD,Pure Barre,Retail - Fitness Center,,Y,Y,,{8A0C4064-19FF-4F25-902A-CF7644FF0C43},,,,,,,
1802692.38245372,726659.379550979,20415806,402173,3594 TRABUE RD,Mr Nice Guys Convenience Store,Retail - Services,,Y,Y,,{FB76415C-FD70-4D62-981E-F2329F2DFD86},,,,,,,
1817975.35976171,715595.378713146,20415807,445614,1335 MCKINLEY AVE,R A McGovern Equipment Co,Retail - Commercial/Retail,,Y,Y,,{8B9E3A6F-5F29-43FC-8B13-BD00ABD0F447},,,,,,,
1800265.65830456,718626.813267067,20415808,771669,3577 INTERCHANGE RD,R.E. Michel Company,Retail - Commercial/Retail,,Y,Y,,{D1F588FE-6D25-4B32-BD87-5653E6AED9FA},,,,,,,
1800290.49060397,718743.462640062,20415809,765540,3603 INTERCHANGE RD,Re-Bath,Retail - Commercial/Retail,,Y,Y,,{E6D95C2D-9B1C-4858-9329-2A4B4D839EA6},,,,,,,
1852935.31149521,718423.034803227,20415810,861032,3323 E BROAD ST,Domino's Pizza,Retail - Restaurant,,Y,Y,6145868988,{01073546-7BE8-4318-850C-6B47498BEA82},,,,,,,
1863582.30988622,723743.351262316,20415811,1235380,4575 E 5TH AVE,Richards Building Supply,Retail - Commercial/Retail,,Y,Y,,{A6085025-E549-4DCA-A65A-40D612C23AAB},,,,,,,
1803996.35195863,712573.396240056,20415812,425938,3238 W BROAD ST,AA Precise Collision Repair,Retail - Services,,Y,Y,,{8EA193B8-F354-4224-9226-51BA6B367FDB},,,,,,,
1837962.22825247,701385.23718597,20415813,564071,1973 LOCKBOURNE RD,Safeway Electric ,Retail - Services,,Y,Y,,{7FAC39AB-D5A7-4E69-AA62-8FAA95D4AE39},,,,,,,
1830715.46551505,778790.329750806,20415814,1178296,8485 SANCUS BLVD,Salon Centric,Retail - Commercial/Retail,,Y,Y,,{E89C0CF0-2D56-4E9D-BD86-A953CE4052A1},,,,,,,
1857059.98795713,698481.928688139,20415815,771369,3716 REFUGEE RD,Saverite Supercenter,Retail - Commercial/Retail,,Y,Y,,{91B32E67-E461-4FE0-97E7-E19097B441C7},,,,,,Y,
1792822.2332308,756858.862458974,20415816,648053,4975 TUTTLE CROSSING BLVD,Sears Auto Center,Retail - Services,,Y,Y,,{1AF16247-B8A0-48A6-9F94-64E7A5F7542D},,,,,,,
1861618.84793389,698057.274681807,20415817,686802,2845 S HAMILTON RD,Green Light Auto Group,Retail - Commercial/Retail,,Y,Y,,{A4DD6F42-0E3F-4724-87BC-F1849FC927AA},,,,,,,
1840861.22934422,713362.42058064,20415818,703887,1648 E MAIN ST,Hair Factory,Retail - Services,,Y,Y,6148789150,{2421AAAD-74FF-4B3E-A58C-9E5146B74324},,,,,,,
1838785.52220955,713283.342982888,20415819,125757,1367 1/2 E MAIN ST,HAPIFeet Holistic,Retail - Services,,Y,Y,,{D8407086-6072-49B6-A486-DA133C41FE26},,,,,,,
1810447.46864955,771840.324621975,20415820,645636,1840 HARD RD,Hard Road Hardware,Retail - Commercial/Retail,,Y,Y,,{470CE467-870D-4BD8-8020-742030DA8C59},,,,,,,
1793599.34420939,701268.3748869,20415821,774167,1400 AUTO MALL DR,Hatfield Hyundai,Retail - Commercial/Retail,,Y,Y,,{88C3093C-31E1-4664-AA72-5A0712F316AA},,,,,,,
1793248.34327097,700622.37486656,20415822,485868,1495 AUTO MALL DR,Hatfield Volkswagen,Retail - Commercial/Retail,,Y,Y,,{442278B5-E788-4604-BEC4-1A6F1A6A00BE},,,,,,,
1829653.35116947,712974.376409233,20415823,628613,450 W 10TH AVE,Hawk Galleries,Retail - Commercial/Retail,,Y,Y,,{156B6039-945D-4C77-984C-897C80624812},,,,,,,
1804935.44588096,712350.853706136,20415824,1024955,3109 W BROAD ST,Hilltop Pawn Shop,Retail - Commercial/Retail,,Y,Y,,{8306EB04-9EE0-4CC7-96F1-71BCB49C942C},,,,,,,
1875145.26773138,700443.335526481,20415825,425630,5865 CHANTRY DR,Hobby Lobby,Retail - Commercial/Retail,,Y,Y,,{2268700F-F289-4D9F-A0F9-B3B96F835C68},,,,,,,
1793550.31510797,701709.255238727,20415826,1185816,1360 AUTO MALL DR,Hugh White Honda,Retail - Commercial/Retail,,Y,Y,6142593931,{CD118E31-4D60-4AC9-A1B7-00E1809236A9},,,,,,,
1838140.74331538,702105.746899813,20415827,84871,1892 LOCKBOURNE RD,Jehovah Shammah Styling Salon,Retail - Services,,Y,Y,,{49911070-ED7E-4136-B4D1-74115EC192FD},,,,,,,
1854794.31138614,710953.350595638,20415828,585146,1020 BARNETT RD,KKM Motors,Retail - Commercial/Retail,,Y,Y,,{28785720-06DC-4DD4-9792-8DFEA3A9EDA7},,,,,,,
1819856.91899072,725446.015835971,20415829,768738,1515 DELASHMUT AVE,Laser Saver ,Retail - Commercial/Retail,,Y,Y,6142791124,{02DABD78-7183-44F1-B46F-839CD5C868D8},,,,,,,
1829533.35108139,712958.376441225,20415830,465030,139 E MAIN ST,Le Jeune Marie Bridal Collection,Retail - Commercial/Retail,,Y,Y,,{982A4110-783B-4468-9119-74AC353DD454},,,,,,,
1800281.25079305,718710.576550975,20415831,763214,3601 INTERCHANGE RD,Logan Services,Retail - Services,,Y,Y,,{BBB3D554-0873-4350-8F3C-A6B72032586B},,,,,,,
1819464.37154748,723339.380941644,20415832,459285,990 W 3RD AVE,Longenbaker Picture Framing,Retail - Commercial/Retail,,Y,Y,,{101A4DD0-D575-4860-9947-076159E8B2D2},,,,,,,
1858142.2895983,698722.349139065,20415833,1074339,2742 OLD COURTRIGHT RD,Leikson-Lyam Auto Body & Repair,Retail - Services,,Y,Y,,{5FED706F-E764-4C8E-B55C-BC04A1A175B7},,,,,,,
1852159.49710198,747060.038552731,20415834,1251319,117 EASTON TOWN CENTER B105  Unit B105,Marble the Brain Store,Retail - Commercial/Retail,,Y,Y,6143519187,{128AB452-AF1A-4B9D-8337-A05ACD88D02C},,,,,,,
1804554.22879563,712454.333157972,20415835,911747,3160 W BROAD ST,Marty's Tattooing,Retail - Services,,Y,Y,,{8B5F1B61-5D8C-4339-ADBE-954111BDF3FB},,,,,,,
1852853.08823447,718412.85273698,20415836,961278,3315 E BROAD ST,Labor Ready,Retail - Services,,Y,Y,,{98EB9C36-C8E3-4918-8D45-3E7F2198007F},,,,,,,
1826099.11024646,729576.015121892,20415837,622982,1946 N HIGH ST,NorthSteppe Realty,Office - Corporate,,Y,Y,6147598888,{6F30DAC1-9BA9-4BA1-83F2-4D9B763D00B8},,,,,,,
1804476.67186414,769854.707858309,20415838,849457,2661 BILLINGSLEY RD,SCRAM! Wildlife Control,Retail - Services,,Y,Y,,{C4479DBC-7831-47AD-9F06-9AEB07A65F2B},,,,,,,
1837822.54152398,700435.178390563,20415839,836689,2151 LOCKBOURNE RD,Solutions Staffing,Retail - Services,,Y,Y,,{9E596E08-5512-41BF-A07D-8AD5A66E1A0E},,,,,,,
1828047.35667805,715430.378715053,20415840,406872,37 N HIGH ST,B I Moyle Associates,Office - Corporate,,Y,Y,,{D29A1464-EE0C-4A30-AD96-8DCA4FA95764},,,,,,,
1858702.30291396,708739.34714964,20415841,443955,3901 E LIVINGSTON AVE,Columbus Injury & Rehab Centers,Medical - Other,,Y,Y,6143369960,{F322C5E3-D5E5-48C8-8905-9127B635AF0A},,,,,,,
1836024.07103956,749575.125386059,20415842,1319814,4407 TAMARACK BLVD,Vaud-Villities Productions,Public Places - Theater/Concert Hall,,Y,Y,,{7651928A-30C5-4410-A7BB-B79A986A96DF},,,,,,,
1826245.37799856,729286.383483306,20415843,999052,1904 N HIGH ST,Kaleidoscope Youth Center,Public Places - Community/Recreation Center,,Y,Y,,{F9CC311E-9B3C-4F75-A296-FABBA224BDBF},,,,,,,
1849278.07143439,724495.948838472,20415844,283895,854 ALTON AVE,William H. Adams Community Center,Public Places - Community/Recreation Center,COC,Y,Y,,{E2EB22B1-23BF-498E-8FD2-5CE209FF019E},https://www.columbus.gov/recreationandparks/recreation-centers/All-Community-Centers/,,,,,,
1826638.38803931,704625.787135303,20415845,1273710,1300 DECKEBACH RD,Berliner Athletic Complex,Public Places - Community/Recreation Center,COC,Y,Y,6144458841,{DA1BBB8C-CB91-4F53-8D44-3CABDC779F03},,,,,,,
1826956.91824214,723767.666502386,20415846,666273,1160 N HIGH ST,Stonewall Columbus,Public Places - Other,,Y,Y,,{5FBB4504-BDD0-4FB3-9E06-F28AE3913718},,,,,,,
1835058.32756422,705671.116737559,20415847,911089,735 E GATES ST,Apostolic Christian Church of Christ,Public Places - House of Worship,,Y,Y,,{3D3E9AC4-15DD-4D75-A073-00E8537F95B9},,,,,,,
1833704.96642581,733901.616378814,20415848,263535,1081 E HUDSON ST,The House of Prayer,Public Places - House of Worship,,Y,Y,6146704323,{D52F692B-CE4E-438F-BA12-5E24FA50CB6F},,,,,,,
1817930.38084905,712062.242078647,20415849,686130,192 S CENTRAL AVE,Central Ave Church of Christ,Public Places - House of Worship,,Y,Y,614-259-6463,{622CE410-98F7-4C4C-90D9-C3D2FAF4A1C9},,,,,,,
1801259.43551648,717534.981461227,20415850,836173,729 N WILSON RD,Centro Familiar Cristo Rey,Public Places - House of Worship,,Y,Y,,{86FABCA0-1184-4C33-905F-466E99B023FD},,,,,,,
1839531.26645297,751811.339417562,20415851,686679,4615 NORTHTOWNE BLVD,Columbus Muslim American Society,Office - Non-Profit,,Y,Y,,{2F56EB96-2633-41F6-B453-FB67FE156F93},,,,,,,
1793404.37576731,689757.02323772,20415852,1175527,4900 BIG RUN SOUTH RD,Cornerstone Christian Church,Public Places - House of Worship,,Y,Y,,{F00C5FCE-C0F7-4A6F-93C1-D0586E798E54},,,,,,,
1837878.18970664,707043.856774226,20415853,701347,1256 LINWOOD AVE,Corpus Christi Center of Peace,Public Places - House of Worship,,Y,Y,6146417720,{9520C9F2-306C-4698-A429-DAE2EDDA9EAF},,,,,,,
1829177.32915564,697693.37055397,20415854,449815,2291 S HIGH ST,Capital Resin Corp,Industrial - Manufacturing,,Y,Y,,{0AC4B5F7-6CA9-4C70-8B78-B3C44FDF2A77},,,,,,,
1834724.34332405,712608.370907649,20415855,700678,812 E FULTON ST,Exodus Fellowship Church,Public Places - House of Worship,,Y,Y,,{A0B85BF4-CFBB-49E6-A0DF-BD08AF6D2D06},,,,,,,
1834208.36207256,725108.375763223,20415856,428373,1204 ST CLAIR AVE,Faith Tabernacle Holiness Church,Public Places - House of Worship,,Y,Y,,{9F90BB4E-F7D2-4F8E-8AB7-D649C339AD8E},,,,,,,
1861163.31209956,697455.475360483,20415857,1242463,4272 EASTLAND SQUARE DR,First Love Kingdom Ministries,Public Places - House of Worship,,Y,Y,,{2D1323FA-6A9F-4D02-A151-5435F5B2BBD1},,,,,,,
1834079.60412797,705324.207654476,20415858,426496,600 FREBIS AVE,Gospel Lighthouse Church,Public Places - House of Worship,,Y,Y,,{DC63F78E-FF78-49D6-B03A-D8FA0E4CB34C},,,,,,,
1830225.84477514,713683.136802733,20415859,1234775,204 S 5TH ST,Holy Cross Church,Public Places - House of Worship,,Y,Y,,{3118EC03-2AAF-4E2F-8659-DAE1FCC40CE1},,,,,,,
1808154.89810348,708002.49757348,20415860,703741,598 S HARRIS AVE,Jehovah-Shammah Pentecostal Ministries,Public Places - House of Worship,,Y,Y,,{F923FDF5-EA45-4A88-BB43-E9398793E9E6},,,,,,,
1829420.32834156,697467.370021731,20415861,570482,2295 S HIGH ST,Lighthouse Ministries,Public Places - House of Worship,,Y,Y,,{F992F843-08B2-4AB1-BEC6-B2D9F3F3DF9E},,,,,,,
1838144.23674671,739121.669915065,20415862,1234420,1775 EDDYSTONE AVE,Mt Lebanon Missionary Baptist,Public Places - House of Worship,,Y,Y,,{B9D7EC31-565B-401E-8DB6-5FD3BB801AE4},,,,,,,
1855207.4017673,698142.178711474,20415863,548161,3475 REFUGEE RD,New Birth Christian Ministries,Public Places - House of Worship,,Y,Y,,{867FBE11-02D6-4EB2-BF31-1F06C48C399A},,,,,,,
1841601.01067306,747474.208656147,20415864,188136,4034 CLEVELAND AVE,New Hope Community Church,Public Places - House of Worship,,Y,Y,,{03F30AEF-7091-4FC9-A60E-541684F4208B},,,,,,,
1837966.85160281,735056.672139555,20415865,629615,1660 MYRTLE AVE,New Walk Church of God In Christ,Public Places - House of Worship,,Y,Y,,{DB606D80-E01B-49C9-8F7D-C6EA70628EE0},,,,,,,
1808065.22735105,749685.211780056,20415866,528275,2040 W HENDERSON RD,Olentangy Church Childcar,Public Places - House of Worship,,Y,Y,,{B97EE19B-61D5-4BAA-9CA9-E26C89A7AC97},,,,,,,
1839433.4687483,713330.226091221,20415867,1062880,1447 E MAIN ST,Praise Deliverance Ministries,Public Places - House of Worship,,Y,Y,,{CEA63F06-FB57-4B37-B37F-A2BBB5CB571F},,,,,,,
1828393.95998748,721915.787988305,20415868,522405,893 HAMLET ST,St. Mary's Syro Malabar Catholic Church,Public Places - House of Worship,,Y,Y,,{F37D1E01-59F2-4388-BDD2-D53F183F81DA},,,,,,,
1815749.54203489,741246.585940808,20415869,1284100,1088 THOMAS LN,St. Timothy Catholic Church,Public Places - House of Worship,,Y,Y,,{5EA6C0B5-A9AC-4296-A302-A36818B2605C},,,,,,,
1865649.29722205,712088.33979547,20415870,1075651,1064 COUNTRY CLUB RD,The Rock Christian Fellowship,Public Places - House of Worship,,Y,Y,,{98D458F0-AFD2-41FA-A033-EDDAC89E507B},,,,,,,
1794073.32488872,689490.373508558,20415871,1049310,3005 HOLT RD,Vineyard Christian Fellowship,Public Places - House of Worship,,Y,Y,,{D6A825C3-67D7-4779-B036-DF9FCEC57879},,,,,,,
1864624.51711939,730081.068901807,20415872,467511,4693 FRIENDSHIP DR,Wonderland Community Church,Public Places - House of Worship,,Y,Y,6147548176,{96B6046A-B219-496A-86FD-D5A5AD268B5D},,,,,,,
1856837.29089597,698434.350371227,20415873,469477,3700 REFUGEE RD,Callman Funeral Services,Retail - Services,,Y,Y,6144436590,{463050B6-8E4B-423E-A3B6-5D4E40492827},,,,,,,
1831390.29421788,686123.501305312,20415874,63958,3901 PARSONS AVE  COMM,Indian Mound Community Center,Public Places - Community/Recreation Center,COC,Y,Y,,{83A32BE6-A1FF-4796-ADFE-6473895FD289},https://www.columbus.gov/recreationandparks/recreation-centers/All-Community-Centers/,,,,,,
1872858.77886605,702682.330720395,20415875,649301,5641 ALSHIRE RD,Scarborough East Tennis Club,Retail - Fitness Center,,Y,Y,,{08D87D16-6745-4846-9223-7BCE44D1487A},,,,,,,
1828366.75170855,716169.383142561,20415876,405115,40 E LONG ST,Long Street Night Life,Retail - Restaurant,,Y,Y,,{950013DB-56E5-43B9-8B95-221B67A12233},,,,,,,
1825868.33544555,723703.986511648,20415877,177525,1160 HUNTER AVE,Columbus Aquatics Center,Public Places - Community/Recreation Center,,Y,Y,,{100CC4FB-33DA-4EBC-AFAD-BC7B6015D4D2},,,,,,,
1800732.45100614,717665.377853975,20415878,974069,717 HADLEY RD,Kinetic Climbing & Fitness,Retail - Services,,Y,Y,,{470E00D2-C3D0-4D8B-8281-E97FA0E77E56},,,,,,,
1819454.21966489,724699.727958471,20415879,1255888,960 W 5TH AVE,Pure Barre,Retail - Fitness Center,,Y,Y,,{C72ADDC0-3290-4CA2-86E3-862312A53380},,,,,,,
1815179.54547147,751842.377413228,20415880,,1041 Bethel Rd,Bethel Kenny Center,Retail - Shopping Center-Neighborhood,,Y,N,,{1D43A7A3-7874-40CA-98CF-F8F8A7792302},,,,,,,
1823424.63331197,752767.537636399,20415881,,5030 N High St,North High Center,Retail - Shopping Center-Neighborhood,,Y,N,,{2D4AA16C-7683-44B2-B5FF-474498B9DC41},,,,,,,
1842665.35237639,760597.507868811,20415882,,5657 Emporium Dr,Columbus Square Shopping Center,Retail - Shopping Center-Community,,Y,N,,{9373D0B8-CAA9-4DFC-899A-11087CC668B9},,,,,,,
1836123.71290064,760738.017758399,20415883,,1620 E Dublin Granville Rd,Karl Plaza,Retail - Shopping Center-Community,,Y,N,,{16244A64-ACAE-4533-82B2-077AB4B9C0FA},,,,,,,
1836942.57740463,760867.791448981,20415884,,1760 E. Dublin Granville Rd,Sharon Woods Center,Retail - Shopping Center-Neighborhood,,Y,N,,{D00649C8-65C5-4FD3-BBBF-AA503FCE29BD},,,,,,,
1829698.94326989,784149.294098482,20415885,,8909 S Old State Rd,Polaris Discount Drug Mart Plaza,Retail - Shopping Center-Neighborhood,,Y,N,,{B01CE66F-3158-4F58-902A-144DD54DA434},,,,,,,
1835296.88286139,781443.390061483,20415886,,8737 Lyra Dr.,Lifeway Center,Retail - Shopping Center-Neighborhood,,Y,N,,{B3F11FE3-C196-4B3C-A1BA-0961FE4092B5},,,,,,,
1841684.09154364,759427.161784306,20415887,,2423 E Dublin Granville Rd,Raintree Shopping Center,Retail - Shopping Center-Neighborhood,,Y,N,,{14D08498-520A-415F-9894-84CF578D01A0},,,,,,,
1835005.52123939,760086.189993814,20415888,,1481 E DUBLIN-GRANVILLE RD,Granville Center,Retail - Shopping Center-Community,,Y,N,,{709479D9-F445-42F3-88A3-55134EA47B32},,,,,,,
1838659.67600456,767914.061805233,20415889,,1930 SCHROCK RD,Schrock 270 Center,Retail - Shopping Center-Neighborhood,,Y,N,,{19FC77A4-8D9F-4CF0-9F8C-43BBAE4808C0},,,,,,,
1804326.37524872,764413.764015809,20415890,,3610 W DUBLIN GRANVILLE RD,Sun Center,Retail - Shopping Center-Community,,Y,N,,{4027368B-9D72-4483-8CF8-EE254B33FD27},,,,,,,
1875751.9984733,712040.19422248,20415891,,6253 E MAIN ST,Stanbury Plaza,Retail - Shopping Center-Neighborhood,,Y,N,,{68B59DFD-932A-4386-89CC-5D9CC74FC0B4},,,,,,,
1813351.49269713,703770.590026811,20415892,,2029 HARRISBURG PIKE,Southwest Square,Retail - Shopping Center-Community,,Y,N,,{77AF9E7F-D92E-4FBB-A670-546AAB799FC7},,,,,,,
1828828.35117905,688957.184286222,20415893,,3463 S HIGH ST,SouthPointe on High/Marketplace,Retail - Shopping Center-Neighborhood,,Y,N,,{154CAA2F-ED5A-4EFE-B729-9FE5DC5D99DA},,,,,,,
1829238.28572664,687384.705475807,20415894,,156 SOUTHLAND MALL,Southland Mall,Retail - Shopping Center-Community,,Y,N,,{9FD8A444-5234-4ADF-B296-4C2C9D6E2BB9},,,,,,,
1862402.97923964,700522.132941067,20415895,,2690 S HAMILTON RD,South Hamilton Shopping Center,Retail - Shopping Center-Community,,Y,N,,{8B743BB3-CD50-41CB-9FDC-88C287F9C048},,,,,,,
1809419.46447197,771839.384007066,20415896,,1980 HARD RD,Smoky Row Center,Retail - Shopping Center-Neighborhood,,Y,N,,{1513F759-2853-41D6-8591-B8FC7D8C1095},,,,,,,
1784879.86624156,729738.679494724,20415897,,2475 HILLIARD ROME RD,Silver Horn Centre I,Retail - Shopping Center-Community,,Y,N,,{DAB1BB96-721F-4A23-A5DD-7F2DAAD19B4C},,,,,,,
1803587.71858956,772087.576095983,20415898,936801,7470 SAWMILL RD,CVS,Retail - Commercial/Retail,,Y,Y,,{46879323-74B3-4DBE-8E9F-77146141F07C},,,,,,,
1837146.51991014,732724.359546974,20415899,230718,2156 CLEVELAND AVE,Dreamers Barber Shop,Retail - Services,,Y,Y,,{18DC08E4-0E2E-4DBF-9058-43BDD6779123},,,,,,,
1809948.34399164,749175.640292645,20415900,623281,4876 REED RD,Express Tan,Retail - Services,,Y,Y,,{CD663AB7-7D3A-4309-8203-99C656920A19},,,,,,,
1854004.81460555,749835.502489984,20415901,,4030 MORSE RD,Diamond Plaza,Retail - Shopping Center-Neighborhood,,Y,N,,{0D8D25CC-FFA7-4115-A39E-3C3A5392B9A3},,,,,,,
1838251.13679539,735078.876491472,20415902,1048533,2448 CLEVELAND AVE,Hair Plus,Retail - Services,,Y,Y,,{15D9FF1F-1F6C-4C1D-9A58-E6CF9647AFE8},,,,,,,
1832279.02997322,781588.670610815,20415903,1206752,1190 POLARIS PKWY,Hand & Stone Massage and Facial Spa,Retail - Services,,Y,Y,,{1E37F1B0-9E1A-4C68-A0C0-8C8C95A26C8A},,,,,,,
1792708.01725189,701348.25530456,20415904,1330021,1375 AUTO MALL PKWY,Hatfield KIA,Retail - Commercial/Retail,,Y,Y,6142209390,{54D2D088-7BD7-4218-88A0-C8325736B914},,,,,,,
1793120.80218747,701842.18902798,20415905,1271171,1333 AUTO MALL DR,Hatfield Used Car Center,Retail - Commercial/Retail,,Y,Y,,{6148AAA0-A7F9-4816-966E-366458823A46},,,,,,,
1795862.72649364,734623.405289561,20415906,1270258,3023 SCIOTO-DARBY EXECUTIVE CT,Hockey Training Center,Retail - Services,,Y,Y,,{99B76D38-2AC5-4E93-9FC8-60E76E4A380D},,,,,,,
1802664.04392771,760418.993133977,20415907,,5825 Sawmill Rd,Cranston Center,Retail - Shopping Center-Neighborhood,,Y,N,,{6F8F8700-515D-441F-BB80-84AD393CD747},,,,,,,
1803375.49886964,766686.866424978,20415908,,6642 Sawmill Rd,North West Square,Retail - Shopping Center-Community,,Y,N,,{EF9CE9C8-8514-4784-B175-D4C714560BF3},,,,,,,
1874400.39061221,702524.655510813,20415909,,5780 Scarborough Blvd,Market Place of the Americas,Retail - Shopping Center-Community,,Y,N,,{8E27330D-207B-42FE-9620-04EBC1F64B68},,,,,,,
1824766.47872539,736386.253141806,20415910,,2863 N High Street,The Shoppes at Olentangy Village,Retail - Shopping Center-Neighborhood,,Y,N,,{30867F86-3BE3-45F9-813D-9A25214A4A12},,,,,,,
1841589.40374088,760339.25576064,20415911,,2444 E Dublin Granville Rd,Spring Creek Center,Retail - Shopping Center-Neighborhood,,Y,N,,{13F72955-2D65-4A3D-AA59-162E1D7DE0CE},,,,,,,
1833253.33051805,779891.448283479,20415912,,1177 Polaris Pkwy,Polaris Towne Center,Retail - Shopping Center-Community,,Y,N,,{379D7036-9C4E-4DF6-BBC8-EAF29FC76A99},,,,,,,
1856650.38772647,702105.085483804,20415913,,2313 COURTRIGHT RD,Courtright Center,Retail - Shopping Center-Neighborhood,,Y,N,,{B97E126A-05F1-444B-A732-C0EF90D33519},,,,,,,
1855943.53907456,698181.743264899,20415914,,3589 Refugee Rd,McThai Center,Retail - Shopping Center-Neighborhood,,Y,N,,{22DC3D2E-AD2F-477D-80DF-CB3276373830},,,,,,,
1860371.24839497,699129.387038887,20415915,,2740 Eastland Mall,Eastland Mall,Retail - Shopping Center-Regional,,Y,N,,{6F0617B9-BEB3-4BD2-8118-0D21A524F23E},,,,,,,
1887242.76617414,723745.213463306,20415916,,7940 E BROAD ST,Shops at Waggoner,Retail - Shopping Center-Neighborhood,,Y,N,,{D6E9C5C1-7B90-4ACF-98AB-28E85D75652C},,,,,,,
1819343.70971531,724645.092569053,20415917,,954 W 5TH AVE,Shoppes on 5th Avenue,Retail - Shopping Center-Neighborhood,,Y,N,,{C667EA47-99AD-45E6-82DC-277A27E4E015},,,,,,,
1879521.2212498,764139.946978137,20415918,,5325 NEW ALBANY RD E,Shoppes at Sugar Run,Retail - Shopping Center-Neighborhood,,Y,N,,{CB6A345C-BA8E-4AD7-8116-4F0D6F0024EE},,,,,,,
